med_anonym,med_real
54.21975,56.012100000000004
76.4228,78.0621
77.181,70.2284
64.5902,70.0544
50.8236,49.2
84.7179,77.4387
44.4606,49.4007
84.6495,79.1117
64.8247,70.1566
61.7846,58.06825
58.249,64.2925
60.5287,56.2534
66.4992,71.8134
61.7977,64.03905
66.0138,60.563100000000006
68.12469999999999,70.81569999999999
57.7473,60.9149
73.14680000000001,67.7285
81.5905,74.1732
76.2129,70.372
83.1675,79.2071
57.8169,62.7762
57.6567,62.46665
83.1351,79.0258
62.719350000000006,57.5935
61.9238,65.5278
62.3931,67.1616
52.6468,57.8536
60.1666,61.3945
73.2879,67.6088
58.7551,61.7824
48.2713,51.9046
67.1332,65.6239
64.1694,66.8431
54.1547,60.0385
54.0345,55.42
53.0657,57.121300000000005
60.69095,55.93635
87.6339,80.4719
68.879,64.4934
63.6677,61.2189
71.8171,69.7253
59.932,55.034
63.748599999999996,69.59455
41.075,44.0719
72.2409,76.6075
80.5708,83.9279
58.5795,60.329
70.58675,68.3318
59.5193,61.3601
55.1275,51.6659
78.4651,74.6576
79.0031,75.1695
72.9424,77.7637
64.4292,68.7611
73.7411,71.3163
49.713800000000006,45.69285
67.93,62.264
59.9223,64.7809
86.333,81.5231
52.106049999999996,57.57575
54.3192,52.7371
53.4371,55.2036
70.8686,67.1104
72.3796,76.9177
60.88745,58.043350000000004
72.7881,66.171
56.9674,62.8779
72.1069,66.5807
54.0078,56.199600000000004
64.2694,59.1255
74.4264,67.9073
58.1778,60.7284
73.5366,81.7073
48.3757,50.1823
67.963,62.2372
57.60145,63.4377
93.0478,86.8794
60.14365,63.44265
57.9745,60.5162
58.1459,54.0892
63.01235,59.558
67.1453,63.0472
51.0433,52.622
72.7989,70.61
55.4976,58.9146
78.2791,75.8518
64.5706,69.8061
56.2371,60.7969
71.0312,74.8485
67.2454,65.9269
58.6166,62.6916
66.2962,68.4171
63.1918,64.4814
67.07065,63.6344
62.1349,64.5893
62.6473,67.8736
57.9165,61.744699999999995
61.4912,57.7382
70.37695,74.08099999999999
52.066,57.7228
69.9837,75.822
63.9399,66.259
93.3651,85.8925
53.5352,56.8918
78.4792,75.6062
62.19355,57.6935
59.9129,54.8151
68.6488,71.2864
66.574,68.7038
67.301,74.5304
55.4163,56.8956
76.8015,75.14824999999999
52.6101,56.6309
70.279,65.4367
83.3302,77.5886
87.88390000000001,81.37395000000001
56.5727,62.4423
72.4558,69.669
57.2316,53.4375
75.7987,78.7928
65.8862,60.5572
68.8343,71.7024
76.9701,72.0694
74.3828,79.9815
62.6581,57.9095
71.39805000000001,66.60265
57.5455,53.1353
82.4162,77.4588
58.8676,64.0562
60.3709,64.088
54.5514,56.6474
68.4968,67.088
54.0188,57.284
59.5885,57.2416
70.19165,72.88855
66.8426,61.4362
64.7081,68.1138
66.8858,65.2544
54.3707,57.5961
53.3817,57.8977
62.8057,67.1001
51.454049999999995,52.665350000000004
66.3972,72.1709
58.579,60.9563
53.6501,58.252
54.9218,56.6204
70.11744999999999,73.96355
56.9835,54.27
71.1871,67.8619
79.4918,83.3247
59.1759,55.15
70.6615,74.2243
73.5772,71.0891
76.53455,81.4197
56.4516,52.7585
70.2035,68.4245
66.6434,70.8972
67.3203,69.3309
56.5854,60.4545
85.2702,78.5177
60.9726,62.729
65.6282,61.3921
61.9982,65.9555
69.436,64.9542
71.6197,79.0504
60.6019,57.1177
61.8573,60.0556
56.5227,52.2391
74.7138,73.1055
56.45655,54.07715
72.7848,76.4546
72.5139,77.2246
47.1159,48.6232
61.308,57.137
80.2785,83.4496
56.0528,51.997
81.3584,77.5581
57.5574,58.732
59.4938,60.708
63.2842,65.4438
48.6394,45.3726
69.66985,66.92585
53.3406,49.6654
83.951,77.09
66.40799999999999,72.18260000000001
73.09705,67.93405
64.2429,61.0094
57.6533,55.0127
59.781499999999994,57.815799999999996
65.1962,69.4315
48.30055,53.6673
47.1422,50.6905
61.1099,67.2276
59.7357,64.2319
63.0758,68.1901
65.1339,68.7792
71.76935,66.14689999999999
51.4458,48.1702
82.2741,78.0589
46.451899999999995,50.9341
49.535,50.6493
85.7434,77.9485
78.9413,75.5419
60.9398,56.01085
48.65975,50.216499999999996
76.8712,78.9232
72.1011,77.69515
60.1715,63.8086
71.2718,77.7228
56.9575,60.9171
56.1587,59.7433
63.6007,70.122
83.9637,86.73935
58.6457,62.2566
52.5548,49.7678
66.064,70.6567
71.93084999999999,73.6242
69.9624,75.635
73.8036,77.1197
67.6409,64.97685
69.5045,64.2965
69.9131,66.2056
62.946,66.8217
60.4571,55.1616
55.1983,52.4699
75.40845,70.4752
77.7758,72.892
78.02505,74.952
60.9818,65.7132
52.4743,55.178
69.4132,74.0013
60.6213,62.3035
59.8096,54.4218
72.0604,78.4117
70.26495,74.5912
65.7082,69.459
60.584,65.0741
60.5816,62.5843
63.0769,69.3153
63.4938,68.4939
79.67385,76.4624
61.1583,66.6212
64.3051,66.1575
75.1826,79.223
82.8009,77.0958
64.22215,59.741550000000004
81.2664,85.9053
62.8632,69.3089
72.2766,74.0539
60.4053,57.6937
57.1889,54.3104
46.66775,49.8587
57.7939,54.9372
81.5179,77.19495
73.0398,68.1978
79.9088,74.8911
83.2177,80.7155
71.2403,64.8819
62.21195,59.1931
64.7592,62.1489
70.8675,67.6862
59.4903,61.5205
60.9988,66.016
59.5117,62.3159
73.5687,71.63454999999999
57.13975,61.17745
63.5768,70.1731
65.1623,68.8819
70.64914999999999,75.47985
56.9907,62.9036
88.0279,81.7344
77.13329999999999,72.9738
63.493,70.5478
62.1954,64.518
74.97645,72.37105
66.0925,69.8652
56.7415,58.1368
73.3713,66.7619
80.8845,74.0701
70.0276,75.1369
88.12125,84.32655
61.67125,57.6906
71.7944,69.2328
78.5222,75.7205
82.4161,75.2658
79.1781,82.0498
55.8149,59.0009
73.3957,79.261
62.2928,58.3813
68.6474,64.9455
81.6849,74.3266
69.19145,64.66495
44.0848,46.3563
58.7067,60.3978
67.1265,65.7458
64.2128,68.4571
63.333,66.3173
60.59285,58.9999
69.1316,72.3891
83.5657,76.8067
72.3754,77.9907
73.22415000000001,78.8204
68.4558,75.3089
63.6288,65.4617
68.4063,66.4784
72.5778,70.7386
77.3394,72.8929
52.069,50.4056
66.7635,73.5281
50.8078,55.527699999999996
58.0415,60.8401
69.0917,72.49915
56.7183,51.9874
67.9299,65.1293
51.76575,50.30685
65.4325,69.6832
76.9132,73.6716
59.9757,61.3876
76.0912,70.9806
62.191900000000004,57.960750000000004
60.45715,66.8035
57.6007,62.0697
66.5498,71.2525
82.25305,80.48245
77.73765,73.9654
70.97775,76.32015
73.673,81.0484
57.22855,56.05145
82.6086,75.5797
58.32455,55.336349999999996
71.3728,73.6561
51.518,54.4013
76.1182,71.9454
53.62665,59.38725
71.8759,65.9412
60.1734,55.9753
69.5517,65.0624
68.22,66.8824
67.976,74.2096
69.3391,72.4546
63.8211,69.6737
62.440799999999996,64.43835
73.1431,77.5643
80.23089999999999,74.77250000000001
55.7304,59.6685
73.06495000000001,71.00575
65.1116,69.1941
53.0471,56.613749999999996
61.730000000000004,64.9106
55.0291,57.441649999999996
61.3729,57.7899
61.0342,57.9072
65.33349999999999,63.49225
45.9621,48.2795
73.9094,79.7297
70.52520000000001,64.76145
50.3231,48.248400000000004
74.3113,78.3048
65.7279,60.08035
68.584,66.3288
61.952600000000004,68.53165
87.3389,82.08545000000001
56.0801,60.3012
69.8141,72.5718
91.7475,84.8728
83.9224,78.14
51.8255,55.6068
71.2898,67.766
63.3578,65.31729999999999
69.02244999999999,65.61070000000001
78.9106,71.9987
69.20465,74.17429999999999
53.397,52.2476
67.8652,62.3188
64.2594,59.22525
56.75345,54.102450000000005
61.765,58.8238
54.6425,57.9454
72.0667,77.4911
76.044,70.2161
58.23905,63.858599999999996
73.2159,77.6415
54.136,57.8995
54.5159,50.9971
55.9942,53.0751
47.9865,51.9334
65.5716,69.8313
56.3652,54.3541
77.2091,79.1077
53.4003,58.4248
61.158699999999996,58.74995
52.441950000000006,48.64745
68.9871,65.2669
75.2406,81.8723
78.0144,72.03545
61.3044,63.9253
62.7212,68.2494
58.9242,64.048
68.5784,66.1315
69.90495,66.57615
91.92965000000001,86.7261
88.93775,82.42609999999999
52.3067,57.7337
64.13565,61.31515
69.6778,74.2043
65.405,67.8475
60.9294,59.0974
48.8989,50.9364
80.4064,77.0915
76.8796,79.668
70.7847,72.5997
58.0605,64.0844
72.5466,69.2239
67.3244,72.5478
56.4372,57.9437
84.2236,77.62545
77.6742,73.3467
49.7989,54.7241
50.8307,52.295
58.9137,55.4743
51.9095,50.3487
63.4126,61.3868
53.7653,57.4416
69.8923,74.0385
62.6305,59.3092
72.96795,74.9158
71.647,76.957
86.9536,81.95435
56.6512,54.3156
60.2395,55.0635
61.0405,66.56545
74.6131,71.4685
61.5581,57.5309
69.8316,67.9296
71.00515,76.1858
69.0322,65.0021
80.5265,74.9781
62.1295,66.4487
60.1186,66.4294
66.7039,62.6328
51.4326,55.9658
55.5118,52.6178
82.2325,76.1412
68.82325,63.78425
66.7215,65.0941
58.327,63.2614
65.6398,71.2701
75.38435,70.9834
67.34,73.1162
70.4226,65.8155
61.0477,56.4734
61.5732,57.9785
82.2023,79.9633
62.0812,66.3261
54.9146,53.6275
46.5035,51.4419
62.0761,56.4328
63.3887,68.0136
70.8558,68.993
62.1566,66.69165000000001
76.2263,73.7198
62.5739,68.7625
78.1571,76.5496
55.0663,53.5144
74.7043,77.9794
62.4819,57.2703
68.11590000000001,65.49605
62.1608,68.6101
61.0512,57.8136
85.4646,79.576
50.8497,48.2445
58.90145,57.075050000000005
49.848349999999996,51.7636
54.97425,61.014700000000005
60.0386,55.79795
68.8744,64.0097
63.7397,60.4741
57.2504,62.8435
50.3283,55.8583
67.7117,65.9958
74.7322,81.4076
67.283,73.61375000000001
70.51835,68.9329
51.1131,52.3164
59.5054,63.9156
66.5294,71.69115
59.0132,61.4081
76.5203,80.8883
74.2892,79.8809
70.9015,67.7835
73.2278,79.2509
65.4359,70.3612
64.4192,60.0925
62.1351,58.8958
58.7345,63.0198
